price,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
213,2,1,,1,0,,0.95,0.69,386
310,4,1,,3,0,,0.95,0.69,386
348,1,1,1,1,2,100,,,13
420,4,1,1,4,1,80,1,0.97,54
514,4,1,,2,4,80,0.9,1,6
78,1,1,1,1,0,,1,0.8,369
1100,6,1,,4,1,60,,,1
1938,2,1.5,2,1,3,100,1,,3
750,2,1,,1,0,,1,0.33,239
600,4,1,1,2,3,87,,,20
280,2,1,1,1,10,86,0.9,0.85,28
214,2,1,1,2,29,79,0.9,0.85,28
352,2,1,1,2,8,80,,,20
400,4,1,,0,51,97,1,0.93,30
743,4,1,2,2,93,96,1,0.93,30
287,2,1,1,1,0,,1,1,10
167,1,1,1,1,0,,0.95,0.77,230
603,2,1,1,1,0,,,,25
603,2,1,1,1,2,80,,,25
265,2,1,1,1,23,93,1,1,6
400,1,1,1,1,0,,1,1,0
300,2,1,1,1,2,100,1,1,37
663,8,1,3,4,193,90,0.96,0.81,13
767,2,1,1,1,5,85,1,,3
720,7,2.5,2,5,10,82,,,3
680,2,1,1,1,73,96,,0.84,8
1174,4,1,,3,17,84,1,0.99,3
215,3,1,1,2,38,87,,1,10
550,4,1,,2,0,,,1,0
415,7,3,3,5,7,69,,1,10
659,2,1,,1,1,100,1,1,5
11589,8,1,1,6,0,,0.92,1,144
450,8,1,1,6,0,,0.92,1,144
459,2,1,,1,5,92,1,1,5
250,2,1,1,1,6,90,1,1,37
280,2,1,1,1,0,,1,1,37
395,2,1,,1,3,93,,,1
400,2,1,1,1,24,94,1,0.99,6
605,10,1,3,4,113,95,1,1,1
451,4,1,1,2,186,90,0.96,0.81,13
607,4,1,,2,98,94,1,0.93,30
857,7,1,,4,77,96,1,0.93,30
250,2,1,1,1,0,,1,0.8,369
250,5,3.5,1,1,64,97,1,0.92,7
1688,4,1,2,2,6,87,1,1,3
400,2,1,1,1,0,,0,,14
391,2,1,1,1,3,73,0,,1
960,8,2,,4,3,67,0.67,1,11
140,1,3,1,5,174,95,1,0.92,7
2800,5,1,1,3,43,87,0.2,1,7
850,2,1,1,1,0,,0,,1
290,4,1,1,2,10,82,0.92,1,144
245,3,1,1,2,13,83,0.92,1,144
327,4,1,1,3,108,97,0.6,1,5
400,2,1,2,2,2,80,0,,3
650,5,1,,5,41,96,1,0.99,17
330,4,1,1,3,108,96,0.6,1,5
129,2,1,1,1,30,86,0.97,1,15
279,3,1,1,2,143,94,0.6,1,5
1200,2,1,1,1,1,20,,,16
1800,2,1,1,1,0,,0,,27
1800,2,1,1,1,0,,0,,27
1800,2,1,1,1,0,,0,,27
1800,3,1,2,2,1,100,0,,27
400,4,1,1,2,21,96,,1,2
125,8,1,1,4,11,89,0.9,0.85,28
1314,9,1,3,4,83,98,0.75,0.93,10
1281,6,2,2,4,2,100,0.6,0.75,11
497,2,1,,1,15,87,1,0.99,3
250,2,1,1,1,0,,1,0.8,369
266,8,4,1,1,2,100,0.9,1,7
177,12,4,1,1,26,88,0.9,1,7
264,3,1,1,2,219,95,0.6,1,5
279,2,1,1,2,133,96,0.6,1,5
159,4,1,1,2,35,90,0.97,1,15
170,10,2,1,10,239,95,0,0,12
734,9,1,4,6,0,,0.96,0.77,266
972,7,1,2,2,4,93,0.14,0,9
180,1,1,1,1,0,,1,0.8,369
525,1,1,1,1,1,100,,1,18
400,4,1,1,2,30,95,1,0.99,6
380,3,1,1,3,2,100,1,0.97,54
526,1,1,1,1,0,,,1,18
526,1,1,1,1,1,100,,1,18
526,1,1,1,1,4,100,,1,18
526,1,1,1,1,13,97,,1,18
526,1,1,1,1,6,97,,1,18
526,1,1,1,1,2,90,,1,18
526,1,1,1,1,2,100,,1,18
526,1,1,1,1,5,96,,1,18
526,1,1,1,1,2,100,,1,18
526,1,1,1,1,10,96,,1,18
526,1,1,1,1,1,100,,1,18
526,1,1,1,1,1,100,,1,18
526,1,1,1,1,2,90,,1,18
459,2,1,1,1,15,96,0,0.83,4
506,2,1,1,1,10,94,0,0.83,4
620,8,1,4,6,0,,1,0.8,369
78,1,1,1,1,0,,1,0.8,369
250,1,1,1,1,0,,1,0.8,369
157,1,1,1,1,0,,1,0.8,369
100,1,1,1,1,1,80,0.96,0.77,266
220,2,3,1,4,11,96,0.9,0.39,23
1000,4,1,2,2,39,95,1,0.87,1
175,3,1,5,2,8,83,0.78,1,3
1814,12,2,3,7,35,96,0.81,0.99,16
480,4,1,1,4,1,100,1,0.97,54
526,1,1,1,1,7,100,,1,18
526,1,1,1,1,2,100,,1,18
189,3,1,5,2,12,93,0.78,1,3
700,2,1,,1,0,,1,0.33,239
464,2,1,1,2,22,87,0,,4
400,3,1,,2,34,97,1,0.99,11
500,2,1,1,1,4,93,,,1
129,2,1,1,1,72,93,0.97,1,15
380,2,1.5,,1,35,100,1,1,9
386,4,1,,2,82,94,1,0.92,24
296,2,1,,1,54,93,1,0.92,24
416,4,1,,2,68,96,1,0.92,24
814,3,1,1,2,304,97,1,0.99,11
728,5,1,1,1,7,100,1,,7
125,1,1,1,1,0,,0.95,0.77,230
459,2,1,1,1,97,96,0,,1
266,2,1,,2,3,60,,,3
1066,6,1,3,3,0,,1,0.33,239
499,2,1,1,2,0,,0.7,1,31
550,1,1,,0,1,60,,,1
400,2,1,1,2,2,100,,1,3
180,2,1,1,2,4,100,1,0.86,14
280,1,1,1,1,3,100,,1,2
400,2,1,1,1,1,100,,1,3
250,4,1,1,2,0,,1,0.86,14
150,2,1,1,1,9,93,1,0.86,14
280,1,1,1,1,2,100,,1,2
281,4,1,,2,58,92,0.6,1,13
564,4,1,1,2,1,80,0,0.5,44
400,2,1,1,1,1,80,,,0
484,3,1,1,2,4,87,0,0.5,44
159,4,1,1,2,29,90,0.97,1,15
1007,10,1,2,4,1,100,0.7,0.41,18
279,1,1,1,1,2,100,0,0.5,44
387,2,1,1,1,0,,0,0.5,44
499,2,1,,1,29,90,1,0.99,3
380,2,1,1,1,4,85,,,0
383,2,1,1,1,1,100,0,0.5,44
277,2,1,,1,0,,0.95,0.69,386
159,4,1,1,2,11,85,0.97,1,15
129,1,1,1,1,44,90,0.97,1,15
330,3,,1,3,0,,1,0.97,54
2800,5,1,2,3,1,100,0.2,1,7
134,1,1,1,1,0,,0.86,1,8
336,2,1,1,2,0,,0.86,1,8
351,1,1,1,2,0,,0.86,1,8
480,4,1,,1,0,,,,3
334,16,1,1,1,0,,,,12
301,16,1,1,1,0,,,,12
301,16,1,1,1,0,,,,12
211,16,1,1,1,1,20,,,12
367,3,1,1,2,0,,0.86,1,8
262,1,1,1,1,1,60,0.86,1,8
342,2,1,1,1,6,80,0.86,1,8
200,1,1,1,1,1,,0,,1
209,1,1,1,1,0,,0.95,0.69,386
298,16,1,1,1,1,80,,,12
338,16,1,1,1,0,,,,12
338,16,1,1,1,1,20,,,12
368,16,1,1,1,0,,,,12
302,16,1,1,1,0,,,,12
2285,5,1,2,3,0,,,,16
230,2,1,,1,0,,0.95,0.69,386
679,3,1,1,2,0,,,,16
479,4,1,2,2,53,87,1,0.6,7
148,2,1,1,1,1,20,0.92,1,144
411,1,1,1,1,0,,0.6,1,27
2285,4,1.5,2,2,13,90,1,,2
979,6,1,2,2,18,89,0.8,0.4,9
509,1,1,,1,0,,0.95,0.69,386
391,4,1,,2,32,94,1,1,11
298,16,1,1,1,0,,,,12
825,2,1,1,1,15,87,,1,12
147,1,1,1,1,3,87,0.86,1,8
239,2,1,1,1,15,87,1,1,4
423,4,1,,2,66,87,1,0.92,24
1157,2,1.5,1,2,1,100,1,0.94,28
260,2,1,,1,1,100,0.95,0.69,386
313,2,1,,2,0,,,,3
112,2,1,1,1,8,80,1,1,10
112,2,1,1,1,3,60,1,1,10
112,2,1,1,1,13,86,1,1,10
340,4,1,1,2,1,100,1,0.92,29
307,3,1,1,2,1,100,1,0.92,29
162,4,1,1,2,7,80,1,1,10
162,4,1,1,2,0,,1,1,10
300,1,1,1,1,0,,,,3
400,2,1,1,2,0,,,,3
360,3,1,1,2,0,,,,3
231,2,1,1,1,18,86,1,1,4
495,2,1,1,1,40,89,,1,12
129,1,1,1,1,8,90,0.86,1,8
219,2,1,1,1,16,89,1,1,4
216,2,1,1,1,24,90,1,1,4
200,2,1,,1,0,,0.95,0.69,386
755,2,1,,1,0,,1,0.33,239
241,1,2,1,1,0,,0.95,0.69,386
78,1,1,1,1,0,,0.95,0.69,386
329,2,1,,1,43,98,1,1,11
148,2,1,1,1,13,95,1,1,8
944,7,1,2,2,1,100,1,1,2
557,3,1,,1,4,95,1,1,2
140,1,1,1,1,0,,0.95,0.69,386
209,2,1,1,1,0,,0.95,0.69,386
193,2,1,1,1,0,,0.95,0.69,386
328,2,1,1,1,2,90,0,1,32
685,4,1.5,1,2,100,97,1,1,1
418,2,1,,1,1,100,0.9,1,6
490,2,1,1,2,0,,,,3
4800,13,5,5,9,0,,,,1
373,2,1,,1,6,93,0.9,1,6
480,2,1,1,1,0,,0.6,1,27
550,6,1.5,2,2,0,,0.17,0,14
254,2,1,1,1,0,,0.95,0.69,386
700,3,1,1,2,0,,,,1
1200,4,1,,2,7,94,,1,1
297,1,1,1,1,0,,1,1,5
350,3,1,1,2,0,,,1,1
142,2,1,1,1,13,86,1,1,8
142,2,1,1,1,18,88,1,1,8
162,3,1,1,2,0,,1,1,8
194,4,1,1,2,10,96,1,1,8
166,2,1,1,1,0,,0.95,0.69,386
225,2,1,1,1,0,,0.95,0.69,386
225,2,1,1,1,0,,0.95,0.69,386
194,2,1,1,1,0,,0.95,0.69,386
388,6,1,1,3,5,76,1,1,8
369,4,1,1,2,0,,1,1,6
203,2,1,,1,0,,0.95,0.69,386
105,2,1,1,1,0,,0.95,0.69,386
327,2,1,1,2,54,86,,1,1
298,2,1,1,1,3,100,,1,13
457,2,1,,2,9,80,1,1,2
997,2,1,1,1,0,,,,20
225,2,1,1,1,0,,0.95,0.69,386
1688,4,1,2,2,5,85,,,4
225,2,1,1,2,2,100,0.17,0,14
400,4,1,1,4,1,100,0.9,0.85,28
250,1,1,1,1,0,,0.95,0.69,386
101,1,1,1,1,0,,0.95,0.69,386
78,1,1,1,1,0,,0.95,0.69,386
535,6,1,,3,9,91,1,1,2
225,1,1,1,1,0,,0.95,0.69,386
450,1,1,1,1,4,100,0.6,1,27
522,5,1,1,3,0,,0.92,1,144
450,2,1,1,2,7,91,0,,9
338,16,1,1,1,0,,,,12
302,16,1,1,1,0,,,,12
400,2,1,1,1,0,,,,1
420,2,1,,1,0,,0.17,0,14
450,1,1,1,1,0,,,,9
480,2,1,1,1,17,96,0,,9
643,2,1,1,1,5,88,1,0.99,11
198,1,2,1,1,0,,1,0.8,10
178,1,3,1,2,2,100,1,0.8,10
178,1,2,1,1,0,,1,0.8,10
266,3,1,,2,7,89,1,1,2
10768,4,1,2,2,3,93,,,1
499,1,1,1,1,0,,0.7,1,31
301,2,1,1,2,2,90,,,4
10768,4,1,3,3,1,60,,,1
400,2,1,1,1,0,,,,2
464,4,1,1,2,0,,0.92,1,144
290,2,1,1,2,0,,0.92,1,144
350,3,1,1,2,0,,0.92,1,144
290,2,1,1,1,0,,0.92,1,144
505,10,1,2,6,12,92,0.44,0.97,3
227,2,1,,1,0,,0.95,0.69,386
702,8,1,2,3,86,95,1,0.99,1
353,2,1,1,2,0,,,,2
166,2,1,1,1,0,,0.95,0.69,386
528,2,1,1,1,2,90,,,3
260,1,1,,1,0,,,,2
867,2,1,1,1,0,,1,0.35,225
423,1,1,1,1,18,92,,,3
422,1,1,1,1,10,82,,,3
867,2,1,1,1,0,,1,0.33,239
1793,12,1,3,5,41,97,1,0.96,6
187,1,1,1,1,0,,0.95,0.69,386
1100,8,2,4,4,32,95,1,0.99,6
1098,8,1,3,4,20,97,0.8,1,1
115,1,1,1,1,0,,,,4
480,2,1,1,1,0,,,,2
650,2,1,1,1,2,80,1,,1
650,3,1,1,2,0,,,,1
312,1,1,1,1,0,,1,0.8,369
392,2,1,1,2,0,,1,1,13
480,1,1,1,1,5,92,,,2
780,2,1,1,1,3,80,,,2
500,2,1,,0,0,,,,16
350,16,1,9,1,1,40,,1,14
629,3,1,1,0,1,80,0,,4
479,4,1,1,2,82,90,0.7,0.41,18
911,5,1,2,2,34,94,1,1,3
707,10,1,3,5,107,97,1,1,1
1139,7,1,2,4,15,83,0.6,0.75,11
660,2,1,1,1,2,70,,,5
900,3,1,1,2,1,100,,,5
148,1,4,1,1,0,,,,5
164,2,1,,1,0,,0.95,0.69,386
399,16,1,7,1,0,,,1,14
112,1,1,1,1,21,90,1,1,10
1488,8,1,,3,0,,0.14,0,9
185,1,1,1,1,0,,0.95,0.69,386
233,2,1,1,1,0,,0.95,0.69,386
188,2,1,1,1,3,100,,0.99,9
650,4,0,,0,0,,,0.99,9
300,1,1,1,1,0,,,0.99,9
208,2,1,1,1,28,87,,0.99,9
208,3,1,1,2,0,,,0.99,9
1447,7,1,2,4,19,90,0.6,0.75,11
479,5,1,1,2,7,91,1,1,2
382,2,1,1,1,0,,,,14
2201,2,1,1,1,11,100,1,0.94,28
464,3,1,1,1,1,100,1,0.92,29
509,4,1,1,2,7,86,1,0.92,29
1100,5,2,2,3,7,94,0,,9
2000,3,1,1,0,0,,0,,3
507,4,1,1,2,3,100,1,0.92,29
480,2,1,1,1,6,93,0,,9
420,4,1,1,1,8,88,1,1,2
280,2,1,,1,0,,1,0.8,369
284,2,1,1,2,5,92,1,0.92,29
257,1,1,1,1,1,80,1,0.92,29
1500,4,1,1,1,0,,,,16
950,6,1,2,4,1,80,0,,14
276,2,1,1,2,2,60,1,0.92,29
1214,6,1,2,3,15,100,,1,1
390,2,1.5,1,1,21,99,1,1,12
421,2,1,1,1,30,98,1,1,12
422,2,1,1,1,11,100,1,1,12
750,2,1,,1,0,,1,0.33,239
310,3,1,,2,6,100,0.9,0.99,12
127,1,1,1,4,20,97,0.9,0.99,12
214,2,1,1,1,3,100,0.9,0.85,28
715,2,1,,1,0,,1,0.35,225
298,2,1,,2,2,60,0.9,0.99,12
178,1,1,1,1,0,,,0.99,9
310,2,1,,2,22,97,0.9,0.99,12
225,2,1,1,1,0,,0.95,0.69,386
380,2,1,,0,7,94,1,0.97,4
191,2,1,1,1,5,80,0.9,0.85,28
634,8,1.5,3,4,20,96,0.96,0.81,13
590,2,1,1,1,19,98,1,1,12
390,2,1,1,1,24,100,1,1,12
700,2,1,,1,0,,1,0.33,239
198,2,1,1,1,1,100,,0.99,9
180,2,1,1,2,2,70,,0.99,9
235,3,1,1,2,0,,,0.99,9
1189,9,1,2,4,7,77,0.14,0,9
300,4,1,1,4,0,,0.9,0.85,28
350,4,1.5,1,2,0,,0.9,0.85,28
972,6,1,2,2,9,77,0.14,0,9
1020,4,1,1,4,0,,,,2
972,6,1,2,2,10,92,0.14,0,9
348,1,1,1,0,0,,,,1
205,2,1,1,2,0,,,,1
1123,7,1,2,2,12,98,0.86,0,7
698,4,1,1,1,38,96,0.08,1,1
220,1,1,1,1,0,,,,4
399,16,1,1,1,1,80,,,4
186,1,1,1,1,1,100,0.9,0.85,28
399,16,1,,1,0,,,,4
231,1,1,1,1,0,,1,0.8,369
983,6,1,1,3,8,90,0.86,0,7
760,2,1,,1,13,97,1,,1
340,2,1,1,2,0,,,1,0
305,3,1,1,2,0,,,1,0
400,4,1,1,2,1,80,,1,0
200,1,1,1,1,0,,0.96,0.77,266
349,2,1,1,1,1,100,1,1,1
286,4,1,,2,53,97,1,0.94,7
466,1,2,1,1,11,96,,,1
755,2,1,,1,0,,1,0.35,225
215,1,1,1,1,0,,1,0.8,369
323,2,1,,1,57,94,1,0.92,24
331,2,1,,1,39,90,1,0.92,24
316,2,1,,1,42,97,1,0.92,24
357,2,1,,1,53,91,1,0.92,24
191,1,1,1,1,0,,1,0.8,369
336,2,1,,1,53,95,1,0.92,24
400,2,1,1,2,1,100,1,0.99,6
390,2,1,1,2,0,,,,2
616,3,1,1,2,0,,,,2
800,2,1,1,1,0,,,,1
750,10,1,3,4,21,99,0.7,1,17
450,16,1,7,1,1,20,,1,14
399,16,1,5,1,0,,,1,14
200,2,1,,1,0,,0.95,0.69,386
300,2,1,1,1,1,100,,,1
450,5,1,1,3,2,100,,,2
450,5,1,1,3,1,100,,,2
346,4,1,,3,25,98,0.9,0.99,12
2737,2,1,1,1,0,,,,1
198,1,4,1,1,0,,,,5
400,2,1,,1,10,88,1,0.96,3
743,2,1.5,1,1,1,100,1,0.8,2
635,6,1,1,4,0,,0.92,1,144
311,6,1,1,4,0,,0.92,1,144
342,6,1,1,4,0,,0.92,1,144
320,5,1.5,1,1,3,87,0.17,0,14
251,16,1,1,1,0,,,,11
251,16,1,1,1,0,,,,11
500,16,1,,1,0,,,,6
251,16,1,1,1,1,40,,,11
251,16,1,1,1,0,,,,11
251,1,1,1,1,0,,,,11
251,1,1,1,1,0,,,,11
251,1,1,1,1,1,20,,,11
1400,3,1,1,0,1,,,1,2
399,16,1,,3,0,,,,6
250,2,1,1,1,0,,,1,12
671,2,1,1,1,0,,,1,12
178,2,1,,1,39,94,1,0.94,7
880,2,1,1,1,0,,,1,12
250,1,1,1,1,0,,,,11
579,2,1,1,1,472,96,1,0.99,11
1800,2,1,1,1,1,100,0,,27
101,1,1,1,1,1,20,1,0.8,369
438,3,1,,2,93,95,1,0.92,24
170,10,2,1,10,50,95,0,0,12
170,10,2,1,10,106,95,0,0,12
153,2,1,1,1,0,,1,0.8,369
350,2,1,1,1,1,20,,,16
350,2,1,1,2,4,100,,,20
750,5,1,1,3,11,82,,,20
393,4,1,,2,60,95,1,0.92,24
600,2,1,1,1,0,,,,5
780,3,1,1,2,0,,,,5
839,4,1,1,2,0,,,,5
720,2,1,1,1,2,90,,,5
720,2,1,1,1,0,,,,5
304,3,1,1,2,271,96,0.94,0.98,9
498,4,1,1,3,6,90,1,0.77,11
1158,2,1,1,1,41,97,1,0.94,28
250,2,1,1,1,0,,1,0.8,369
177,2,1,1,1,6,87,0.92,1,144
177,2,1,1,1,5,76,0.92,1,144
177,2,1,1,1,3,80,0.92,1,144
11589,1,1,1,1,7,83,0.92,1,144
174,1,1,1,1,18,87,0.92,1,144
1200,10,2,2,4,5,76,0.67,1,11
1086,8,1,2,5,174,92,0.99,1,3
151,1,1,1,1,2,80,0.92,1,144
290,4,1,1,2,15,85,0.92,1,144
245,3,1,1,2,5,68,0.92,1,144
177,2,1,1,2,3,67,0.92,1,144
78,1,1,1,1,1,100,1,0.8,369
177,2,1,1,1,7,77,0.92,1,144
480,4,1,1,1,14,80,0.67,1,11
348,5,1,1,3,0,,0.92,1,144
177,2,1,1,1,4,85,0.92,1,144
299,2,1,2,4,1,,0.67,1,11
170,10,2,1,10,58,93,0,0,12
394,2,1,1,2,65,91,0.71,1,7
257,1,1,,1,0,,1,0.8,369
174,1,1,1,1,0,,1,0.8,369
598,4,1,1,3,38,84,0,,8
11589,2,1,1,2,26,99,1,0.94,28
347,2,1,1,1,14,87,0.5,1,14
2429,8,1,2,5,93,96,,1,1
280,2,1,1,1,6,93,0.89,1,6
651,5,1,1,3,18,81,0,,8
279,2,1,1,2,85,94,0.71,1,7
779,2,1,,1,316,89,0,1,1
330,3,1,1,2,5,84,1,1,6
883,3,1,1,2,2,90,,,2
470,4,1,1,3,1,100,1,1,6
230,2,1,1,1,23,90,1,1,6
1651,2,1,1,1,0,,,,2
250,2,1,1,2,11,91,,,2
665,12,1,1,5,10,76,0,,8
450,1,1,1,1,0,,,,1
1045,8,1,2,5,146,93,0.99,1,3
359,2,1,1,1,26,85,0,,8
1840,2,1,1,1,0,,,,2
659,5,1,1,3,51,84,0,,8
200,1,1.5,1,1,26,81,1,0.99,31
120,1,1,1,1,0,,1,0.8,369
1300,10,4,,10,0,,,,5
921,8,1.5,2,2,53,98,0.93,0.99,16
1617,9,2,3,3,7,83,0.14,0,9
909,7,1,2,2,5,100,1,0.96,22
350,2,3,1,1,5,,1,,4
221,2,1,1,2,194,97,1,1,6
290,2,1,1,1,23,88,,1,13
263,2,1,1,2,293,95,0.94,0.98,9
177,2,1,1,2,4,60,0.92,1,144
177,2,1,1,2,18,94,0.92,1,144
598,2,1,,1,33,97,,0.96,10
207,1,1,1,1,0,,1,0.8,369
657,2,1,1,1,335,97,1,0.99,11
428,2,1,,2,33,98,,0.96,10
546,2,1,1,1,36,96,,0.96,10
988,4,1,,2,4,95,,0.96,10
224,2,1,1,1,0,,1,0.8,369
588,2,1,,1,33,96,,0.96,10
1588,9,2,3,4,8,88,0.14,0,9
900,12,1,4,5,0,,1,0.8,369
400,3,1.5,1,1,0,,1,0.77,11
91,1,2,1,0,60,89,0.5,0.98,8
308,2,1,,1,103,94,1,1,11
550,2,1,1,1,36,93,1,0.85,1
270,2,1,,1,66,91,1,1,11
363,3,1,1,2,15,87,1,0.77,11
208,1,1,,1,1,100,1,0.97,54
156,2,1,1,1,3,100,1,1,11
155,1,1,1,0,12,100,1,1,11
91,1,2,1,0,44,88,0.5,0.98,8
241,1,1,1,1,20,83,1,0.77,11
158,2,1,1,1,9,82,0.93,0.94,81
158,1,1,1,1,1,80,0.93,0.94,81
988,4,1,,2,37,98,,0.96,10
218,1,,1,1,1,100,1,0.97,54
198,2,1,1,1,18,94,1,0.99,24
198,2,1,1,2,5,80,1,0.99,24
198,2,1,1,1,19,84,1,0.99,24
486,5,1,1,2,3,67,1,0.77,11
4798,8,3,3,5,2,80,,1,13
450,2,1,1,1,1,100,,1,13
178,1,1,,1,1,60,1,0.97,54
177,2,1,1,2,12,92,0.92,1,144
309,2,1,1,1,113,80,0,0.5,44
337,2,1,1,0,4,80,1,0.77,11
177,2,1,1,2,21,89,0.92,1,144
245,3,1,1,2,4,85,0.92,1,144
245,3,1,1,2,9,64,0.92,1,144
245,3,1,1,2,3,87,0.92,1,144
245,3,1,1,2,19,88,0.92,1,144
290,4,1,1,2,20,82,0.92,1,144
290,4,1,1,2,6,73,0.92,1,144
290,4,1,1,2,10,78,0.92,1,144
348,5,1,1,3,0,,0.92,1,144
348,5,1,1,3,0,,0.92,1,144
348,5,1,1,3,0,,0.92,1,144
348,5,1,1,3,18,87,0.92,1,144
227,2,1,1,1,0,,1,0.8,369
1200,9,2,2,4,3,73,0.67,1,11
720,5,2,2,2,9,73,0.67,1,11
529,4,1,1,1,7,89,0.67,1,11
600,5,2,2,2,6,70,0.67,1,11
740,2,1,,1,0,,1,0.35,225
207,2,1,1,1,0,,1,0.8,369
311,2,1,1,1,312,96,0.94,0.98,9
300,2,1,,1,0,,1,0.8,369
174,1,1,1,1,0,,1,0.8,369
546,2,1,1,1,6,96,,0.96,10
190,2,1,,1,1,,0,,2
459,1,1,1,1,14,99,,1,1
227,1,1,1,1,30,91,1,0.77,11
1007,4,1.5,1,2,227,96,1,0.99,11
400,2,1,,1,5,88,0,0,12
350,2,1,1,1,11,85,,,20
414,3,1,,2,117,96,1,1,11
329,1,1,1,0,4,60,0,,0
364,3,1,1,2,2,80,1,0.77,11
10000,4,1,1,2,6,97,1,1,17
10000,4,1,1,2,1,60,1,1,17
10000,1,1,1,1,3,87,1,1,17
166,1,1,1,1,0,,1,0.8,369
266,2,1,,1,0,,1,0.8,369
969,4,1.5,2,2,38,99,,,0
190,1,1,1,1,0,,0.96,0.77,266
321,2,1,1,1,55,89,0,1,32
268,2,1,1,1,1,20,,0.5,4
300,2,1,1,1,5,100,,,20
1050,4,2,2,2,17,93,1,,2
280,3,1,1,2,107,98,0.98,0.99,30
250,2,1,1,2,89,98,0.98,0.99,30
277,2,1,1,1,94,98,0.98,0.99,30
240,2,1,1,1,109,97,0.98,0.99,30
120,1,1,1,4,50,87,1,0.97,54
217,1,1,1,1,5,96,,,3
372,1,1,1,1,7,93,,,3
310,2,1,1,1,7,80,1,0.97,54
686,8,1,2,4,136,96,0.75,0.93,10
618,4,1,1,2,2,70,0,,4
418,2,1,1,1,30,89,0,,4
650,4,1,1,0,3,73,0,,4
618,4,1,1,2,1,100,0,,4
518,4,1,1,2,5,84,0,,4
411,2,1,1,1,5,100,1,0.93,30
440,4,1,1,4,27,90,1,0.97,54
238,2,1,,1,65,95,1,1,1
170,1,1,,1,0,,1,0.8,369
260,2,,1,1,2,30,1,,6
200,2,1,1,1,90,98,0.98,0.99,30
200,2,1,1,1,94,96,0.98,0.99,30
1000,2,1,1,1,0,,,,2
937,9,1.5,2,4,134,97,0.75,0.93,10
132,2,1,1,1,1,100,0.96,0.77,266
263,3,1,1,2,1,80,,1,13
650,2,1.5,1,2,31,97,1,1,1
296,4,1,1,2,17,84,1,1,21
540,3,1,1,2,0,,0,1,12
380,1,1,1,1,0,,0,1,12
338,2,1,1,2,2,80,,0.5,4
380,1,1,1,1,1,100,0,1,12
599,4,1,1,2,3,70,0,1,12
540,3,1,1,2,0,,0,1,12
380,1,1,1,1,1,60,0,1,12
208,2,1,1,1,13,82,1,,2
336,2,1,1,1,84,94,1,1,11
9500,5,1,2,3,95,93,0.2,1,7
267,2,1,1,1,0,,1,0.8,369
198,2,1,1,2,17,94,1,0.99,24
228,4,1,1,2,1,100,1,0.99,24
204,2,1,1,1,91,95,0.94,0.98,9
1050,14,1.5,3,5,179,99,0.75,0.93,10
317,2,1,1,1,0,,1,0.8,369
1500,2,1,1,1,97,89,1,0.97,14
350,5,1,1,2,4,73,0.7,0.41,18
258,2,1,1,2,6,83,1,0.97,54
204,1,1,1,1,0,,1,0.8,369
185,2,1,1,1,0,,1,0.8,369
428,2,1,,1,67,93,0.9,1,1
380,2,1,,1,1,80,0,1,12
393,2,1,1,1,21,87,,,3
431,2,1,,1,7,94,1,0.89,19
287,1,1,1,1,9,96,1,0.89,19
380,2,1,1,1,0,,0,1,12
1250,1,1,1,1,16,90,1,0.97,14
2250,3,1,1,2,10,90,1,0.97,14
1500,2,1,1,2,16,91,1,0.97,14
200,1,1,1,1,5,100,,1,13
474,2,1,1,1,10,92,1,0.89,19
314,4,1,1,2,15,97,,1,13
1439,5,2,1,3,8,80,,1,13
1032,6,1,2,4,0,,,1,13
500,1,1,1,1,0,,,,8
404,2,1,1,2,1,60,,,8
1447,5,1,2,4,4,90,0.6,0.75,11
404,2,1,1,2,43,84,,,8
938,5,1,2,3,75,97,1,0.82,2
2043,10,3,3,5,3,100,0.6,0.75,11
354,2,1,1,1,6,83,,,8
1380,8,1,2,3,36,89,1,0.96,22
354,2,1,1,1,3,93,,,8
280,1,1,1,1,5,88,,,20
500,4,1,1,2,10,84,,,20
424,2,1,1,1,2,90,0.5,1,14
360,2,1,1,1,15,85,0.5,1,14
500,5,1,1,3,49,86,1,1,37
699,4,1,2,2,1,80,1,,2
280,1,1,1,1,0,,0.96,0.77,266
418,3,1,1,1,13,72,,1,0
10000,3,1,1,2,2,90,1,1,17
356,2,1,1,2,121,90,0.71,1,7
221,1,1,1,1,1,100,1,0.97,54
263,2,1,1,1,287,96,0.94,0.98,9
275,2,1,,1,115,90,1,0.92,24
105,1,1,1,1,1,100,0.95,0.77,230
635,4,1,1,2,3,100,0.6,0.75,11
294,2,1,,0,106,90,1,0.92,24
330,2,1,1,2,5,60,,1,0
380,2,1,1,1,108,99,1,1,9
380,2,1,1,2,86,98,1,1,9
350,2,1,1,1,3,80,0,,27
254,2,1,1,1,0,,1,0.8,369
270,3,1,1,2,8,83,,1,0
260,2,1,1,2,19,76,,1,0
1575,7,2,2,3,2,80,0.6,0.75,11
529,2,1,1,1,119,88,1,0.99,12
353,2,1,1,1,0,,0,,5
480,3,1,1,2,82,100,1,1,9
480,3,1,1,2,10,100,1,1,9
129,1,2,1,1,88,90,,,7
283,2,1,,1,0,,1,0.8,369
1220,2,1,1,2,40,80,,1,7
380,2,1,1,2,83,100,1,1,9
247,3,1,1,2,17,84,1,1,21
