price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
"$3,500.00",Central & Western,Entire home/apt,2 baths,6,2 baths,2,2,49,97,90%,57%,1
$599.00,Central & Western,Private room,1 bath,1,1 bath,1,1,12,97,100%,,1
$591.00,Central & Western,Entire home/apt,1 bath,1,1 bath,1,1,22,97,50%,100%,0
$920.00,Central & Western,Entire home/apt,1 bath,4,1 bath,,2,203,98,92%,98%,5
$247.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$685.00,Central & Western,Entire home/apt,1 bath,4,1 bath,1,2,8,94,,,1
$164.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$214.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$247.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
"$1,331.00",Central & Western,Entire home/apt,1 bath,3,1 bath,1,1,33,90,83%,0%,1
$300.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,,1
"$1,850.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,2,63,97,0%,100%,2
$300.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,0%,,1
$371.00,Central & Western,Private room,1 bath,1,1 bath,1,1,5,100,100%,,2
$826.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,8,100,,0%,1
$759.00,Central & Western,Entire home/apt,1 bath,3,1 bath,,1,6,93,100%,98%,16
$850.00,Central & Western,Entire home/apt,1 bath,4,1 bath,2,3,8,100,25%,0%,2
$224.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,0,0,,96%,77%,266
$300.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,1,100,,75%,3
$576.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$660.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$527.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$558.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,1,60,98%,73%,101
$594.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,2,90,98%,73%,101
$570.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$558.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,1,80,98%,73%,101
"$1,139.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,1
$818.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,2,122,96,100%,100%,1
$550.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,50,94,,100%,3
"$1,695.00",Central & Western,Entire home/apt,2 baths,2,2 baths,1,1,28,99,75%,83%,1
$594.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,3,90,98%,73%,101
"$2,271.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,2,6,93,100%,83%,12
"$1,009.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,4,100,,,1
$800.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,1,4,100,100%,100%,1
$390.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,17,95,80%,63%,3
$477.00,Central & Western,Private room,1 bath,2,1 bath,1,2,0,,,,1
$639.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$850.00,Central & Western,Entire home/apt,1 bath,4,1 bath,1,2,99,93,91%,100%,5
$240.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,100%,19
"$5,500.00",Central & Western,Private room,1 private bath,2,1 private bath,1,1,1,,,,
$686.00,Central & Western,Entire home/apt,1 bath,5,1 bath,,2,180,93,100%,97%,8
$496.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,2,90,98%,73%,101
$400.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,23,94,60%,20%,1
"$1,140.00",Central & Western,Private room,1 shared bath,2,1 shared bath,,1,0,,100%,33%,239
$342.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,124,89,17%,100%,0
$350.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,10,100,,,1
$793.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,22,97,70%,93%,2
$660.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
"$1,100.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,1
$786.00,Central & Western,Entire home/apt,1 bath,8,1 bath,2,4,235,96,0%,90%,8
$660.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$183.00,Central & Western,Private room,1 private bath,2,1 private bath,,1,0,,95%,77%,230
$561.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$210.00,Central & Western,Private room,1 private bath,1,1 private bath,,1,0,,95%,77%,230
$800.00,Central & Western,Entire home/apt,1 bath,3,1 bath,,1,75,95,100%,96%,7
"$1,357.00",Central & Western,Entire home/apt,1.5 baths,7,1.5 baths,1,1,191,94,0%,90%,8
$450.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,3,100,,,1
$600.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,2,29,94,100%,100%,2
$219.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$220.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
"$1,097.00",Central & Western,Entire home/apt,1 bath,2,1 bath,,1,77,90,90%,100%,0
$150.00,Central & Western,Private room,Shared half-bath,1,Shared half-bath,1,1,6,87,80%,93%,4
$221.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,9,89,80%,93%,4
$170.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$170.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
"$2,850.00",Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,33%,239
$571.00,Central & Western,Entire home/apt,1 bath,4,1 bath,2,2,94,86,93%,100%,5
$350.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,3,67,94%,82%,9
$225.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
"$6,986.00",Central & Western,Private room,1 private bath,1,1 private bath,,1,0,,,,10
$500.00,Central & Western,Private room,1 private bath,2,1 private bath,1,1,19,94,0%,,2
$625.00,Central & Western,Entire home/apt,1 bath,5,1 bath,1,2,51,95,50%,75%,1
$209.00,Central & Western,Hotel room,1 bath,1,1 bath,1,1,33,94,100%,100%,6
$289.00,Central & Western,Hotel room,1 bath,1,1 bath,1,1,5,96,100%,100%,6
$480.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,33,96,0%,,2
$777.00,Central & Western,Entire home/apt,1.5 baths,5,1.5 baths,,3,74,93,100%,97%,11
$660.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
"$1,800.00",Central & Western,Entire home/apt,1 bath,2,1 bath,,1,1,60,0%,,1
$598.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,24,98,100%,33%,1
$485.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,3,100,98%,73%,101
$450.00,Central & Western,Private room,1 private bath,2,1 private bath,1,2,41,98,100%,50%,1
$660.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,1,,98%,73%,101
"$1,200.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,0,18,96,,,
"$1,100.00",Central & Western,Entire home/apt,1 bath,4,1 bath,2,2,0,,100%,100%,2
$400.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,174,94,90%,97%,2
$399.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,28,89,30%,100%,3
$499.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,26,94,30%,100%,3
"$1,240.00",Central & Western,Entire home/apt,1 bath,3,1 bath,,1,24,93,100%,98%,16
$759.00,Central & Western,Entire home/apt,1 bath,3,1 bath,,1,7,97,100%,98%,16
$759.00,Central & Western,Entire home/apt,1 bath,3,1 bath,,1,7,91,100%,98%,16
$489.00,Central & Western,Entire home/apt,1 bath,4,1 bath,,1,158,93,100%,97%,8
$380.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,0,32,96,94%,82%,9
$950.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,31,94,0%,13%,2
$360.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,25,96,,,1
$400.00,Central & Western,Private room,1.5 baths,1,1.5 baths,1,1,3,100,,,1
$500.00,Central & Western,Private room,1 private bath,1,1 private bath,1,1,0,,,,1
"$1,200.00",Central & Western,Entire home/apt,2 baths,4,2 baths,2,2,8,98,,,
$490.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,3,93,,,1
$690.00,Central & Western,Entire home/apt,1 bath,6,1 bath,2,3,50,90,97%,100%,12
$660.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,3,100,98%,73%,101
$510.00,Central & Western,Entire home/apt,1.5 baths,3,1.5 baths,1,1,96,92,91%,99%,5
"$1,200.00",Central & Western,Entire home/apt,2 baths,6,2 baths,2,2,7,91,100%,50%,1
$957.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,2,16,92,0%,,1
$575.00,Central & Western,Entire home/apt,1 bath,5,1 bath,,3,53,89,100%,97%,11
$239.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$863.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,2,15,88,0%,,1
"$3,500.00",Central & Western,Entire home/apt,1 bath,4,1 bath,1,4,5,96,100%,0%,1
$150.00,Central & Western,Private room,1.5 shared baths,1,1.5 shared baths,1,1,6,90,100%,100%,10
$187.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$560.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,57,96,90%,54%,2
$690.00,Central & Western,Entire home/apt,1 bath,3,1 bath,,1,1,40,98%,73%,101
$707.00,Central & Western,Shared room,1.5 shared baths,1,1.5 shared baths,1,1,12,92,,,2
"$1,157.00",Central & Western,Entire home/apt,1 bath,4,1 bath,2,2,0,,100%,,1
$590.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,1,8,93,100%,40%,1
"$1,845.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,1
"$1,513.00",Central & Western,Hotel room,1 bath,2,1 bath,1,1,35,98,80%,100%,6
$536.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$380.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,1,,100%,33%,239
$530.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,0,0,,100%,33%,239
$290.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$320.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,8,97,50%,73%,4
"$2,500.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,33%,239
$504.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,0%,,0
$499.00,Central & Western,Private room,1 shared bath,8,1 shared bath,1,1,0,,0%,100%,7
$283.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$550.00,Central & Western,Private room,1.5 shared baths,1,1.5 shared baths,1,1,0,,0%,100%,1
$799.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,7,97,100%,78%,0
"$13,250.00",Central & Western,Shared room,1 shared bath,1,1 shared bath,1,1,0,,,,1
$799.00,Central & Western,Entire home/apt,1 bath,4,1 bath,2,2,0,,,50%,1
$600.00,Central & Western,Entire home/apt,1 bath,7,1 bath,4,4,0,,95%,77%,230
$250.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$380.00,Central & Western,Private room,2 baths,1,2 baths,1,1,0,,,100%,0
$232.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,1,80,95%,77%,230
$250.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,96%,77%,266
$236.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$148.00,Central & Western,Private room,1 private bath,1,1 private bath,,1,0,,95%,77%,230
$270.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,0,0,,100%,80%,369
$200.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$293.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$286.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,0,0,,100%,80%,369
$186.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$550.00,Central & Western,Private room,1 private bath,2,1 private bath,1,1,0,,,50%,2
$216.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$240.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
$250.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$79.00,Central & Western,Shared room,1 shared bath,1,1 shared bath,1,,0,,0%,,2
$400.00,Central & Western,Entire home/apt,,2,,,,0,,,,0
$240.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,0,0,,96%,77%,266
$150.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,0,0,,96%,77%,266
$695.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,0%,,1
$850.00,Central & Western,Private room,1 private bath,2,1 private bath,1,1,0,,100%,50%,0
$550.00,Central & Western,Private room,1 private bath,2,1 private bath,,2,0,,100%,50%,0
$650.00,Central & Western,Private room,1 private bath,2,1 private bath,1,1,0,,100%,50%,0
$215.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,,0,,96%,77%,266
$215.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,0,0,,96%,77%,266
$270.00,Central & Western,Private room,1 shared bath,2,1 shared bath,,0,0,,96%,77%,266
$315.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$283.00,Central & Western,Private room,3 baths,2,3 baths,1,0,0,,100%,80%,369
$850.00,Central & Western,Private room,1 private bath,2,1 private bath,1,1,0,,100%,50%,0
$216.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$900.00,Central & Western,Private room,1 private bath,3,1 private bath,2,2,1,100,100%,50%,0
$280.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
$600.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,35%,225
$240.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
$290.00,Central & Western,Private room,1 private bath,2,1 private bath,,1,0,,95%,69%,386
$400.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,,100%,0
$210.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$316.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,96%,77%,266
$283.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,96%,77%,266
$233.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
$233.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$137.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$620.00,Central & Western,Entire home/apt,1.5 baths,2,1.5 baths,1,1,4,100,89%,100%,1
$216.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,0,,100%,80%,369
$250.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$320.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,100%,80%,369
$635.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$273.00,Central & Western,Private room,1 bath,2,1 bath,,1,0,,100%,80%,369
$253.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$216.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$166.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$135.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,95%,77%,230
$500.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,0%,,1
"$1,690.00",Central & Western,Entire home/apt,1 bath,4,1 bath,2,2,2,100,,,0
$293.00,Central & Western,Private room,1 bath,2,1 bath,,1,0,,95%,69%,386
$120.00,Central & Western,Shared room,2 shared baths,1,2 shared baths,1,1,0,,0%,,1
$450.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,2,90,90%,59%,4
$500.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$150.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,0%,0%,1
$400.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,0%,,1
$650.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$600.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,33%,239
$950.00,Central & Western,Entire home/apt,1 bath,6,1 bath,2,2,29,95,92%,98%,5
$200.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,95%,69%,386
$79.00,Central & Western,Shared room,1 shared bath,1,1 shared bath,1,,0,,0%,,2
$196.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,95%,77%,230
$200.00,Central & Western,Private room,1 bath,1,1 bath,,1,0,,95%,77%,230
$250.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$243.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$233.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,100%,80%,369
$416.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,0,,100%,35%,225
$260.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,100%,80%,369
$283.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$216.00,Central & Western,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$400.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,0%,100%,0
$253.00,Central & Western,Private room,1 bath,1,1 bath,,1,0,,96%,77%,266
$200.00,Central & Western,Private room,1 bath,1,1 bath,,1,0,,96%,77%,266
$206.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,95%,77%,230
$520.00,Central & Western,Entire home/apt,1 bath,8,1 bath,4,4,0,,96%,77%,266
$296.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,96%,77%,266
$250.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,95%,77%,230
$250.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$620.00,Central & Western,Private room,1 bath,2,1 bath,1,1,1,100,,,1
$210.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$256.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$196.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,100%,80%,369
$196.00,Central & Western,Private room,1 bath,1,1 bath,1,1,0,,100%,80%,369
$250.00,Central & Western,Hotel room,2 baths,1,2 baths,1,1,1,100,100%,100%,6
$293.00,Central & Western,Private room,1 bath,2,1 bath,1,1,0,,95%,77%,230
$600.00,Central & Western,Private room,1.5 shared baths,2,1.5 shared baths,1,1,0,,,,2
"$1,600.00",Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$700.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,1
"$1,941.00",Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,80%,100%,6
$250.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,0,,,,0
$740.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$513.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$513.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,98%,73%,101
$600.00,Central & Western,Entire home/apt,1 bath,4,1 bath,1,1,2,90,46%,67%,2
"$2,300.00",Central & Western,Private room,1 private bath,2,1 private bath,1,1,0,,93%,100%,0
$680.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,1,0,,46%,67%,2
$505.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
"$1,300.00",Central & Western,Entire home/apt,1 bath,2,1 bath,,2,0,,100%,100%,0
$700.00,Central & Western,Entire home/apt,1.5 baths,2,1.5 baths,1,1,0,,92%,52%,5
"$1,000.00",Central & Western,Entire home/apt,1 bath,4,1 bath,3,3,0,,100%,33%,239
"$1,600.00",Central & Western,Entire home/apt,3 baths,6,3 baths,3,3,0,,50%,100%,0
$767.00,Central & Western,Entire home/apt,1 bath,6,1 bath,2,3,1,100,97%,100%,12
$581.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,70%,100%,3
$450.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
"$1,500.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,3,100,100%,60%,1
$581.00,Central & Western,Entire home/apt,1 bath,1,1 bath,,1,0,,70%,100%,5
$875.00,Central & Western,Entire home/apt,1 bath,3,1 bath,1,2,1,100,100%,83%,1
"$1,150.00",Central & Western,Entire home/apt,1 bath,3,1 bath,2,2,6,97,100%,100%,2
$270.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,1,100,100%,100%,1
"$1,190.00",Central & Western,Entire home/apt,1 bath,4,1 bath,2,2,3,100,67%,83%,0
$300.00,Central & Western,Private room,0 shared baths,1,0 shared baths,,1,0,,,,2
$750.00,Central & Western,Entire home/apt,1 bath,1,1 bath,1,1,0,,100%,,1
"$2,200.00",Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,83%,12
$694.00,Central & Western,Entire home/apt,1 bath,3,1 bath,,2,0,,100%,,1
"$2,093.00",Central & Western,Entire home/apt,2 baths,4,2 baths,2,2,0,,41%,0%,2
$480.00,Central & Western,Private room,1 shared bath,1,1 shared bath,1,1,0,,,,0
$550.00,Central & Western,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,100%,11
"$1,143.00",Central & Western,Entire home/apt,1.5 baths,3,1.5 baths,1,1,0,,100%,100%,2
$979.00,Central & Western,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,100%,2
